IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
52.39.191.41,2095,0,false,ORD,North America,Chicago,198,0.00
163.123.174.214,2053,0,false,SEA,North America,Seattle,198,0.00
52.39.191.41,2082,0,false,ORD,North America,Chicago,198,0.00
16.16.182.144,2095,0,false,ORD,North America,Chicago,198,0.00
54.187.194.44,8080,0,false,ORD,North America,Chicago,198,0.00
16.16.184.28,8880,0,false,ORD,North America,Chicago,198,0.00
163.123.174.232,2053,0,false,SEA,North America,Seattle,198,0.00
54.212.33.52,80,0,false,ORD,North America,Chicago,198,0.00
54.212.30.186,80,0,false,ORD,North America,Chicago,198,0.00
35.91.89.213,2082,0,false,ORD,North America,Chicago,198,0.00
54.70.74.64,2086,0,false,ORD,North America,Chicago,198,0.00
35.162.139.6,8880,0,false,ORD,North America,Chicago,198,0.00
13.51.193.227,8880,0,false,ORD,North America,Chicago,198,0.00
54.188.177.18,8080,0,false,ORD,North America,Chicago,198,0.00
34.220.156.153,8080,0,false,ORD,North America,Chicago,198,0.00
35.86.93.196,2083,0,false,ORD,North America,Chicago,198,0.00
16.16.217.230,2087,0,false,ORD,North America,Chicago,198,0.00
163.123.174.252,2086,80,false,SEA,North America,Seattle,198,0.00
54.188.177.18,2095,0,false,ORD,North America,Chicago,198,0.00
52.39.66.36,80,0,false,ORD,North America,Chicago,198,0.00
35.90.67.16,2082,0,false,ORD,North America,Chicago,198,0.00
3.70.173.198,2087,0,false,ORD,North America,Chicago,198,0.00
34.212.252.18,443,0,false,ORD,North America,Chicago,198,0.00
35.92.1.190,2083,0,false,ORD,North America,Chicago,198,0.00
52.39.66.36,2083,0,false,ORD,North America,Chicago,198,0.00
34.215.112.104,8880,0,false,ORD,North America,Chicago,198,0.00
3.70.173.198,2086,0,false,ORD,North America,Chicago,198,0.00
163.123.174.205,2095,80,false,SEA,North America,Seattle,198,0.00
54.187.101.136,8443,0,false,ORD,North America,Chicago,198,0.00
13.51.193.227,2086,0,false,ORD,North America,Chicago,198,0.00
35.92.1.190,8880,0,false,ORD,North America,Chicago,198,0.00
54.184.46.184,2083,0,false,ORD,North America,Chicago,198,0.00
35.87.208.228,80,0,false,ORD,North America,Chicago,198,0.00
16.16.211.117,2082,0,false,ORD,North America,Chicago,198,0.00
35.87.208.228,8080,0,false,ORD,North America,Chicago,198,0.00
3.71.27.159,2053,0,false,ORD,North America,Chicago,198,0.00
34.214.6.129,2086,0,false,ORD,North America,Chicago,198,0.00
54.187.101.136,2087,0,false,ORD,North America,Chicago,198,0.00
35.92.1.190,2052,0,false,ORD,North America,Chicago,198,0.00
34.212.252.18,2083,0,false,ORD,North America,Chicago,198,0.00
16.16.182.144,2086,0,false,ORD,North America,Chicago,198,0.00
16.16.217.230,2083,0,false,ORD,North America,Chicago,198,0.00
52.39.66.36,8443,0,false,ORD,North America,Chicago,198,0.00
54.218.118.8,8080,0,false,ORD,North America,Chicago,198,0.00
35.86.93.196,80,0,false,ORD,North America,Chicago,198,0.00
52.39.191.41,2053,0,false,ORD,North America,Chicago,198,0.00
34.214.6.129,2096,0,false,ORD,North America,Chicago,198,0.00
3.70.183.110,2052,0,false,ORD,North America,Chicago,198,0.00
3.70.208.67,2096,0,false,ORD,North America,Chicago,198,0.00
52.41.38.173,8880,0,false,ORD,North America,Chicago,198,0.00
13.48.45.241,8443,0,false,ORD,North America,Chicago,198,0.00
3.70.183.110,2082,0,false,ORD,North America,Chicago,198,0.00
34.220.238.28,2087,0,false,ORD,North America,Chicago,198,0.00
13.51.193.227,2095,0,false,ORD,North America,Chicago,199,0.00
16.16.184.28,80,0,false,ORD,North America,Chicago,199,0.00
35.165.240.40,8080,0,false,ORD,North America,Chicago,199,0.00
18.236.116.121,2096,0,false,ORD,North America,Chicago,199,0.00
13.49.72.66,2083,0,false,ORD,North America,Chicago,199,0.00
52.39.66.36,443,0,false,ORD,North America,Chicago,199,0.00
13.49.72.66,2087,0,false,ORD,North America,Chicago,199,0.00
13.48.13.104,80,0,false,ORD,North America,Chicago,199,0.00
52.41.38.173,2096,0,false,ORD,North America,Chicago,199,0.00
35.162.139.6,2083,0,false,ORD,North America,Chicago,199,0.00
16.16.184.28,2083,0,false,ORD,North America,Chicago,199,0.00
34.214.6.129,8880,0,false,ORD,North America,Chicago,199,0.00
16.171.233.201,2052,0,false,ORD,North America,Chicago,199,0.00
35.90.67.16,2086,0,false,ORD,North America,Chicago,199,0.00
16.171.233.201,2082,0,false,ORD,North America,Chicago,199,0.00
52.39.66.36,2096,0,false,ORD,North America,Chicago,199,0.00
34.220.238.28,80,0,false,ORD,North America,Chicago,199,0.00
16.171.233.201,2087,0,false,ORD,North America,Chicago,199,0.00
54.184.46.184,8443,0,false,ORD,North America,Chicago,199,0.00
13.48.45.241,2096,0,false,ORD,North America,Chicago,199,0.00
16.170.141.186,8880,0,false,ORD,North America,Chicago,199,0.00
35.92.1.190,8080,0,false,ORD,North America,Chicago,199,0.00
35.87.208.228,2053,0,false,ORD,North America,Chicago,199,0.00
35.90.67.16,2053,0,false,ORD,North America,Chicago,199,0.00
52.39.66.36,2087,0,false,ORD,North America,Chicago,199,0.00
54.218.118.8,2096,0,false,ORD,North America,Chicago,199,0.00
3.71.27.159,2086,0,false,ORD,North America,Chicago,199,0.00
16.16.211.117,2087,0,false,ORD,North America,Chicago,199,0.00
35.87.208.228,2083,0,false,ORD,North America,Chicago,199,0.00
13.48.45.241,2087,0,false,ORD,North America,Chicago,199,0.00
16.16.182.144,8443,0,false,ORD,North America,Chicago,199,0.00
34.212.252.18,8080,0,false,ORD,North America,Chicago,199,0.00
35.92.1.190,2053,0,false,ORD,North America,Chicago,199,0.00
34.212.252.18,2052,0,false,ORD,North America,Chicago,199,0.00
52.39.66.36,2052,0,false,ORD,North America,Chicago,199,0.00
54.218.118.8,2083,0,false,ORD,North America,Chicago,199,0.00
16.16.211.117,443,0,false,ORD,North America,Chicago,199,0.00
16.16.204.233,2082,0,false,ORD,North America,Chicago,199,0.00
16.16.184.28,2087,0,false,ORD,North America,Chicago,199,0.00
13.49.224.230,443,0,false,ORD,North America,Chicago,199,0.00
16.16.204.233,2096,0,false,ORD,North America,Chicago,199,0.00
35.91.8.63,2052,0,false,ORD,North America,Chicago,199,0.00
13.51.242.207,2082,0,false,ORD,North America,Chicago,199,0.00
16.171.52.165,2087,0,false,ORD,North America,Chicago,199,0.00
35.165.240.40,443,0,false,ORD,North America,Chicago,199,0.00
35.87.208.228,8880,0,false,ORD,North America,Chicago,199,0.00
16.170.141.186,2053,0,false,ORD,North America,Chicago,199,0.00
3.68.67.109,2087,0,false,ORD,North America,Chicago,199,0.00
13.48.13.104,443,0,false,ORD,North America,Chicago,200,0.00
34.212.252.18,2095,0,false,ORD,North America,Chicago,200,0.00
13.48.13.104,2087,0,false,ORD,North America,Chicago,200,0.00
35.87.208.228,2052,0,false,ORD,North America,Chicago,200,0.00
35.87.208.228,443,0,false,ORD,North America,Chicago,200,0.00
3.68.65.85,2095,0,false,ORD,North America,Chicago,200,0.00
35.165.240.40,8443,0,false,ORD,North America,Chicago,200,0.00
3.68.65.85,8443,0,false,ORD,North America,Chicago,200,0.00
34.214.6.129,443,0,false,ORD,North America,Chicago,200,0.00
35.91.89.213,443,0,false,ORD,North America,Chicago,200,0.00
34.212.252.18,80,0,false,ORD,North America,Chicago,200,0.00
13.49.224.230,2095,0,false,ORD,North America,Chicago,200,0.00
3.68.65.85,2096,0,false,ORD,North America,Chicago,200,0.00
34.220.238.28,2086,0,false,ORD,North America,Chicago,200,0.00
16.16.217.230,2052,0,false,ORD,North America,Chicago,200,0.00
34.214.6.129,2095,0,false,ORD,North America,Chicago,200,0.00
54.218.118.8,443,0,false,ORD,North America,Chicago,200,0.00
51.20.63.130,8080,0,false,ORD,North America,Chicago,200,0.00
16.16.182.144,2052,0,false,ORD,North America,Chicago,200,0.00
54.218.118.8,8443,0,false,ORD,North America,Chicago,200,0.00
35.87.208.228,2087,0,false,ORD,North America,Chicago,200,0.00
3.70.183.110,2086,0,false,ORD,North America,Chicago,200,0.00
16.16.184.28,2095,0,false,ORD,North America,Chicago,201,0.00
16.16.211.117,8880,0,false,ORD,North America,Chicago,201,0.00
3.68.67.109,8880,0,false,ORD,North America,Chicago,201,0.00
34.212.252.18,2096,0,false,ORD,North America,Chicago,201,0.00
34.214.6.129,8080,0,false,ORD,North America,Chicago,201,0.00
3.70.183.110,8880,0,false,ORD,North America,Chicago,201,0.00
35.93.227.131,2083,0,false,ORD,North America,Chicago,201,0.00
3.70.9.17,443,0,false,ORD,North America,Chicago,201,0.00
54.184.46.184,2087,0,false,ORD,North America,Chicago,201,0.00
16.16.204.233,2053,0,false,ORD,North America,Chicago,201,0.00
54.218.118.8,2086,0,false,ORD,North America,Chicago,201,0.00
3.68.67.109,8080,0,false,ORD,North America,Chicago,201,0.00
51.20.63.130,80,0,false,ORD,North America,Chicago,201,0.00
16.16.204.233,2083,0,false,ORD,North America,Chicago,201,0.00
3.70.208.67,80,0,false,ORD,North America,Chicago,201,0.00
13.51.242.207,2083,0,false,ORD,North America,Chicago,201,0.00
3.70.9.17,2095,0,false,ORD,North America,Chicago,202,0.00
35.93.227.131,2096,0,false,ORD,North America,Chicago,202,0.00
18.144.57.80,8080,0,false,ORD,North America,Chicago,202,0.00
35.92.1.190,2086,0,false,ORD,North America,Chicago,202,0.00
16.16.211.117,2083,0,false,ORD,North America,Chicago,202,0.00
3.68.65.85,2086,0,false,ORD,North America,Chicago,202,0.00
3.70.183.110,2096,0,false,ORD,North America,Chicago,202,0.00
35.93.227.131,8880,0,false,ORD,North America,Chicago,202,0.00
35.91.89.213,8443,0,false,ORD,North America,Chicago,203,0.00
51.20.63.130,2082,0,false,ORD,North America,Chicago,203,0.00
34.220.238.28,2052,0,false,ORD,North America,Chicago,203,0.00
35.91.89.213,2095,0,false,ORD,North America,Chicago,203,0.00
3.71.27.159,80,0,false,ORD,North America,Chicago,203,0.00
35.93.227.131,2082,0,false,ORD,North America,Chicago,203,0.00
51.20.63.130,2083,0,false,ORD,North America,Chicago,203,0.00
35.91.89.213,2053,0,false,ORD,North America,Chicago,204,0.00
35.91.89.213,2096,0,false,ORD,North America,Chicago,204,0.00
3.70.208.67,443,0,false,ORD,North America,Chicago,204,0.00
35.92.1.190,2096,0,false,ORD,North America,Chicago,204,0.00
16.16.211.117,80,0,false,ORD,North America,Chicago,204,0.00
3.68.65.85,443,0,false,ORD,North America,Chicago,204,0.00
51.20.63.130,2095,0,false,ORD,North America,Chicago,204,0.00
3.70.173.198,2053,0,false,ORD,North America,Chicago,205,0.00
3.70.173.198,2095,0,false,ORD,North America,Chicago,205,0.00
3.70.208.67,2053,0,false,ORD,North America,Chicago,205,0.00
51.20.63.130,2087,0,false,ORD,North America,Chicago,205,0.00
3.68.118.86,8080,0,false,ORD,North America,Chicago,205,0.00
3.68.67.109,2086,0,false,ORD,North America,Chicago,205,0.00
3.71.27.159,2095,0,false,ORD,North America,Chicago,206,0.00
16.16.182.144,8080,0,false,ORD,North America,Chicago,206,0.00
3.68.65.85,8080,0,false,ORD,North America,Chicago,206,0.00
3.68.118.86,2053,0,false,ORD,North America,Chicago,206,0.00
16.171.233.201,2083,0,false,ORD,North America,Chicago,206,0.00
3.70.9.17,2087,0,false,ORD,North America,Chicago,206,0.00
3.68.118.86,443,0,false,ORD,North America,Chicago,207,0.00
3.71.27.159,8443,0,false,ORD,North America,Chicago,207,0.00
16.16.217.230,2095,0,false,ORD,North America,Chicago,207,0.00
3.70.183.110,8443,0,false,ORD,North America,Chicago,207,0.00
51.20.63.130,8443,0,false,ORD,North America,Chicago,207,0.00
3.68.118.86,2052,0,false,ORD,North America,Chicago,208,0.00
51.20.63.130,8880,0,false,ORD,North America,Chicago,208,0.00
51.20.63.130,2052,0,false,ORD,North America,Chicago,208,0.00
16.16.182.144,80,0,false,ORD,North America,Chicago,209,0.00
54.184.46.184,8080,0,false,ORD,North America,Chicago,211,0.00
16.16.217.230,80,0,false,ORD,North America,Chicago,211,0.00
3.70.9.17,8080,0,false,ORD,North America,Chicago,212,0.00
18.117.197.34,80,0,false,ORD,North America,Chicago,217,0.00
18.117.253.23,8443,0,false,ORD,North America,Chicago,217,0.00
18.191.164.46,2052,0,false,ORD,North America,Chicago,217,0.00
18.191.164.46,8080,0,false,ORD,North America,Chicago,217,0.00
18.222.133.188,2096,0,false,ORD,North America,Chicago,217,0.00
18.191.164.46,2086,0,false,ORD,North America,Chicago,217,0.00
3.23.114.77,8880,0,false,ORD,North America,Chicago,217,0.00
3.139.109.109,2086,0,false,ORD,North America,Chicago,217,0.00
18.118.105.221,80,0,false,ORD,North America,Chicago,217,0.00
18.117.197.34,8080,0,false,ORD,North America,Chicago,217,0.00
3.23.114.77,8443,0,false,ORD,North America,Chicago,217,0.00
18.191.164.46,8443,0,false,ORD,North America,Chicago,217,0.00
18.220.250.70,8880,0,false,ORD,North America,Chicago,217,0.00
3.139.109.109,8443,0,false,ORD,North America,Chicago,217,0.00
3.142.225.212,443,0,false,ORD,North America,Chicago,217,0.00
18.117.197.34,2095,0,false,ORD,North America,Chicago,217,0.00
18.222.133.188,8443,0,false,ORD,North America,Chicago,217,0.00
3.142.243.39,2052,0,false,ORD,North America,Chicago,217,0.00
3.23.114.77,8080,0,false,ORD,North America,Chicago,218,0.00
3.142.218.33,80,0,false,ORD,North America,Chicago,218,0.00
18.222.133.188,2052,0,false,ORD,North America,Chicago,218,0.00
3.15.191.123,8880,0,false,ORD,North America,Chicago,218,0.00
18.222.133.188,2083,0,false,ORD,North America,Chicago,218,0.00
18.117.253.23,443,0,false,ORD,North America,Chicago,218,0.00
3.140.252.188,80,0,false,ORD,North America,Chicago,218,0.00
18.220.250.70,8080,0,false,ORD,North America,Chicago,218,0.00
18.220.250.70,2096,0,false,ORD,North America,Chicago,218,0.00
18.191.164.46,80,0,false,ORD,North America,Chicago,218,0.00
3.142.150.24,2096,0,false,ORD,North America,Chicago,218,0.00
18.117.123.146,8443,0,false,ORD,North America,Chicago,218,0.00
3.142.218.33,2082,0,false,ORD,North America,Chicago,218,0.00
18.117.197.34,2096,0,false,ORD,North America,Chicago,218,0.00
18.117.197.34,2083,0,false,ORD,North America,Chicago,218,0.00
3.23.114.77,2086,0,false,ORD,North America,Chicago,218,0.00
18.117.197.34,2082,0,false,ORD,North America,Chicago,218,0.00
3.135.64.37,2083,0,false,ORD,North America,Chicago,218,0.00
3.19.244.225,80,0,false,ORD,North America,Chicago,218,0.00
18.119.1.242,80,0,false,ORD,North America,Chicago,218,0.00
18.191.164.46,443,0,false,ORD,North America,Chicago,218,0.00
3.135.64.37,2087,0,false,ORD,North America,Chicago,218,0.00
3.145.210.249,2053,0,false,ORD,North America,Chicago,218,0.00
3.139.109.109,8080,0,false,ORD,North America,Chicago,218,0.00
3.15.191.123,2086,0,false,ORD,North America,Chicago,218,0.00
3.142.150.24,2082,0,false,ORD,North America,Chicago,218,0.00
3.143.217.166,80,0,false,ORD,North America,Chicago,218,0.00
3.139.109.109,443,0,false,ORD,North America,Chicago,218,0.00
3.145.210.249,443,0,false,ORD,North America,Chicago,218,0.00
18.217.231.207,8880,0,false,ORD,North America,Chicago,218,0.00
18.218.225.2,8443,0,false,ORD,North America,Chicago,219,0.00
18.220.250.70,443,0,false,ORD,North America,Chicago,219,0.00
3.142.218.33,8880,0,false,ORD,North America,Chicago,219,0.00
18.217.231.207,2096,0,false,ORD,North America,Chicago,219,0.00
3.142.243.39,2087,0,false,ORD,North America,Chicago,219,0.00
3.145.210.249,2096,0,false,ORD,North America,Chicago,219,0.00
18.221.165.107,2086,0,false,ORD,North America,Chicago,219,0.00
3.139.109.109,2053,0,false,ORD,North America,Chicago,219,0.00
3.143.217.166,2096,0,false,ORD,North America,Chicago,219,0.00
3.142.243.39,2083,0,false,ORD,North America,Chicago,219,0.00
18.221.165.107,2087,0,false,ORD,North America,Chicago,219,0.00
3.142.243.39,80,0,false,ORD,North America,Chicago,219,0.00
3.143.217.166,8080,0,false,ORD,North America,Chicago,219,0.00
18.219.37.66,2083,0,false,ORD,North America,Chicago,219,0.00
3.142.243.39,2082,0,false,ORD,North America,Chicago,219,0.00
3.23.114.77,80,0,false,ORD,North America,Chicago,220,0.00
18.218.225.2,80,0,false,ORD,North America,Chicago,220,0.00
18.218.225.2,2083,0,false,ORD,North America,Chicago,220,0.00
3.143.217.166,2086,0,false,ORD,North America,Chicago,220,0.00
3.23.114.77,2095,0,false,ORD,North America,Chicago,220,0.00
18.222.133.188,2053,0,false,ORD,North America,Chicago,220,0.00
3.145.210.249,2082,0,false,ORD,North America,Chicago,220,0.00
3.145.210.249,2083,0,false,ORD,North America,Chicago,220,0.00
3.143.217.166,8880,0,false,ORD,North America,Chicago,220,0.00
18.217.231.207,8443,0,false,ORD,North America,Chicago,220,0.00
18.217.231.207,2087,0,false,ORD,North America,Chicago,220,0.00
18.118.247.192,2052,0,false,ORD,North America,Chicago,220,0.00
3.139.109.109,2096,0,false,ORD,North America,Chicago,220,0.00
18.191.164.46,8880,0,false,ORD,North America,Chicago,220,0.00
3.143.217.166,2083,0,false,ORD,North America,Chicago,220,0.00
3.145.210.249,80,0,false,ORD,North America,Chicago,220,0.00
3.139.109.109,2095,0,false,ORD,North America,Chicago,220,0.00
18.219.37.66,2096,0,false,ORD,North America,Chicago,220,0.00
3.15.191.123,443,0,false,ORD,North America,Chicago,220,0.00
18.219.37.66,80,0,false,ORD,North America,Chicago,220,0.00
18.217.231.207,2086,0,false,ORD,North America,Chicago,220,0.00
3.15.191.123,2082,0,false,ORD,North America,Chicago,220,0.00
18.220.250.70,80,0,false,ORD,North America,Chicago,220,0.00
3.143.217.166,443,0,false,ORD,North America,Chicago,220,0.00
3.143.217.166,2082,0,false,ORD,North America,Chicago,220,0.00
3.135.64.37,2096,0,false,ORD,North America,Chicago,220,0.00
18.218.225.2,2096,0,false,ORD,North America,Chicago,220,0.00
18.117.123.146,2086,0,false,ORD,North America,Chicago,220,0.00
18.222.133.188,8880,0,false,ORD,North America,Chicago,220,0.00
18.217.231.207,2052,0,false,ORD,North America,Chicago,220,0.00
3.139.109.109,2083,0,false,ORD,North America,Chicago,221,0.00
18.220.250.70,2086,0,false,ORD,North America,Chicago,221,0.00
3.21.206.42,2083,0,false,ORD,North America,Chicago,221,0.00
18.221.165.107,8080,0,false,ORD,North America,Chicago,221,0.00
3.143.115.177,8080,0,false,ORD,North America,Chicago,221,0.00
18.217.231.207,2082,0,false,ORD,North America,Chicago,221,0.00
18.218.225.2,8880,0,false,ORD,North America,Chicago,221,0.00
18.219.37.66,2095,0,false,ORD,North America,Chicago,221,0.00
18.117.253.23,2052,0,false,ORD,North America,Chicago,221,0.00
3.15.191.123,80,0,false,ORD,North America,Chicago,221,0.00
18.218.225.2,2052,0,false,ORD,North America,Chicago,221,0.00
18.220.250.70,2052,0,false,ORD,North America,Chicago,221,0.00
3.143.115.177,2087,0,false,ORD,North America,Chicago,221,0.00
18.219.37.66,2053,0,false,ORD,North America,Chicago,221,0.00
18.219.37.66,2082,0,false,ORD,North America,Chicago,221,0.00
18.217.231.207,8080,0,false,ORD,North America,Chicago,221,0.00
18.217.231.207,2083,0,false,ORD,North America,Chicago,221,0.00
3.23.114.77,2083,0,false,ORD,North America,Chicago,221,0.00
18.191.164.46,2087,0,false,ORD,North America,Chicago,221,0.00
18.191.164.46,2082,0,false,ORD,North America,Chicago,221,0.00
3.139.109.109,80,0,false,ORD,North America,Chicago,221,0.00
3.15.191.123,2095,0,false,ORD,North America,Chicago,221,0.00
3.135.64.37,2052,0,false,ORD,North America,Chicago,221,0.00
3.143.115.177,80,0,false,ORD,North America,Chicago,221,0.00
3.145.210.249,2052,0,false,ORD,North America,Chicago,221,0.00
18.220.250.70,2053,0,false,ORD,North America,Chicago,221,0.00
18.218.225.2,2053,0,false,ORD,North America,Chicago,222,0.00
18.191.164.46,2095,0,false,ORD,North America,Chicago,222,0.00
18.221.165.107,443,0,false,ORD,North America,Chicago,222,0.00
18.217.231.207,2053,0,false,ORD,North America,Chicago,222,0.00
18.220.250.70,2082,0,false,ORD,North America,Chicago,222,0.00
18.220.250.70,2087,0,false,ORD,North America,Chicago,222,0.00
3.21.206.42,8080,0,false,ORD,North America,Chicago,222,0.00
18.221.165.107,8443,0,false,ORD,North America,Chicago,222,0.00
3.145.210.249,8880,0,false,ORD,North America,Chicago,222,0.00
18.117.197.34,8880,0,false,ORD,North America,Chicago,222,0.00
3.143.115.177,2082,0,false,ORD,North America,Chicago,222,0.00
18.117.123.146,2053,0,false,ORD,North America,Chicago,222,0.00
18.191.164.46,2053,0,false,ORD,North America,Chicago,222,0.00
18.221.165.107,2096,0,false,ORD,North America,Chicago,222,0.00
18.222.133.188,8080,0,false,ORD,North America,Chicago,222,0.00
3.143.115.177,2096,0,false,ORD,North America,Chicago,222,0.00
18.219.37.66,8443,0,false,ORD,North America,Chicago,222,0.00
18.220.250.70,2083,0,false,ORD,North America,Chicago,222,0.00
3.143.115.177,2052,0,false,ORD,North America,Chicago,222,0.00
3.143.115.177,2086,0,false,ORD,North America,Chicago,222,0.00
18.222.133.188,2095,0,false,ORD,North America,Chicago,222,0.00
18.221.165.107,8880,0,false,ORD,North America,Chicago,222,0.00
3.23.114.77,2087,0,false,ORD,North America,Chicago,222,0.00
3.19.208.189,80,0,false,ORD,North America,Chicago,223,0.00
3.135.64.37,80,0,false,ORD,North America,Chicago,223,0.00
3.23.114.77,2096,0,false,ORD,North America,Chicago,223,0.00
3.143.217.166,2095,0,false,ORD,North America,Chicago,223,0.00
3.143.217.166,8443,0,false,ORD,North America,Chicago,223,0.00
16.16.217.230,8880,0,false,ORD,North America,Chicago,223,0.00
3.135.64.37,2082,0,false,ORD,North America,Chicago,223,0.00
3.135.64.37,2053,0,false,ORD,North America,Chicago,223,0.00
3.23.114.77,2053,0,false,ORD,North America,Chicago,223,0.00
18.220.250.70,2095,0,false,ORD,North America,Chicago,223,0.00
18.221.165.107,2082,0,false,ORD,North America,Chicago,223,0.00
18.219.37.66,443,0,false,ORD,North America,Chicago,223,0.00
3.143.115.177,8443,0,false,ORD,North America,Chicago,223,0.00
18.222.133.188,2087,0,false,ORD,North America,Chicago,223,0.00
3.142.225.212,2096,0,false,ORD,North America,Chicago,223,0.00
18.221.165.107,2053,0,false,ORD,North America,Chicago,223,0.00
3.145.210.249,8080,0,false,ORD,North America,Chicago,223,0.00
18.221.165.107,2052,0,false,ORD,North America,Chicago,223,0.00
18.219.37.66,8880,0,false,ORD,North America,Chicago,223,0.00
18.218.225.2,2086,0,false,ORD,North America,Chicago,223,0.00
3.145.210.249,2095,0,false,ORD,North America,Chicago,223,0.00
18.218.225.2,2082,0,false,ORD,North America,Chicago,223,0.00
3.139.109.109,2087,0,false,ORD,North America,Chicago,223,0.00
3.23.114.77,2082,0,false,ORD,North America,Chicago,223,0.00
18.217.231.207,2095,0,false,ORD,North America,Chicago,224,0.00
3.135.64.37,8443,0,false,ORD,North America,Chicago,224,0.00
3.135.64.37,443,0,false,ORD,North America,Chicago,224,0.00
18.221.165.107,2095,0,false,ORD,North America,Chicago,224,0.00
3.135.64.37,2095,0,false,ORD,North America,Chicago,224,0.00
3.23.114.77,443,0,false,ORD,North America,Chicago,224,0.00
3.135.64.37,8080,0,false,ORD,North America,Chicago,224,0.00
18.218.225.2,443,0,false,ORD,North America,Chicago,224,0.00
18.217.231.207,443,0,false,ORD,North America,Chicago,224,0.00
3.140.252.188,443,0,false,ORD,North America,Chicago,224,0.00
18.218.225.2,2087,0,false,ORD,North America,Chicago,224,0.00
3.135.64.37,8880,0,false,ORD,North America,Chicago,224,0.00
3.135.64.37,2086,0,false,ORD,North America,Chicago,224,0.00
3.145.210.249,2087,0,false,ORD,North America,Chicago,224,0.00
3.15.191.123,2052,0,false,ORD,North America,Chicago,224,0.00
3.15.191.123,2087,0,false,ORD,North America,Chicago,224,0.00
3.142.218.33,2083,0,false,ORD,North America,Chicago,224,0.00
18.219.37.66,2087,0,false,ORD,North America,Chicago,224,0.00
18.221.165.107,80,0,false,ORD,North America,Chicago,224,0.00
18.222.133.188,80,0,false,ORD,North America,Chicago,224,0.00
18.222.133.188,443,0,false,ORD,North America,Chicago,224,0.00
3.143.217.166,2052,0,false,ORD,North America,Chicago,225,0.00
3.143.217.166,2053,0,false,ORD,North America,Chicago,225,0.00
18.221.165.107,2083,0,false,ORD,North America,Chicago,225,0.00
18.222.133.188,2086,0,false,ORD,North America,Chicago,225,0.00
3.143.115.177,2053,0,false,ORD,North America,Chicago,225,0.00
3.143.217.166,2087,0,false,ORD,North America,Chicago,225,0.00
3.139.109.109,2082,0,false,ORD,North America,Chicago,225,0.00
3.140.252.188,2083,0,false,ORD,North America,Chicago,225,0.00
3.15.191.123,2083,0,false,ORD,North America,Chicago,225,0.00
3.142.243.39,2096,0,false,ORD,North America,Chicago,225,0.00
18.218.225.2,2095,0,false,ORD,North America,Chicago,225,0.00
3.142.243.39,2053,0,false,ORD,North America,Chicago,225,0.00
18.220.250.70,8443,0,false,ORD,North America,Chicago,225,0.00
3.139.109.109,2052,0,false,ORD,North America,Chicago,225,0.00
3.140.252.188,2087,0,false,ORD,North America,Chicago,225,0.00
3.15.191.123,8080,0,false,ORD,North America,Chicago,225,0.00
3.142.150.24,2086,0,false,ORD,North America,Chicago,226,0.00
3.15.191.123,8443,0,false,ORD,North America,Chicago,226,0.00
3.143.115.177,2095,0,false,ORD,North America,Chicago,226,0.00
18.217.231.207,80,0,false,ORD,North America,Chicago,226,0.00
3.15.191.123,2096,0,false,ORD,North America,Chicago,226,0.00
3.142.225.212,2083,0,false,ORD,North America,Chicago,226,0.00
18.218.225.2,8080,0,false,ORD,North America,Chicago,226,0.00
3.142.150.24,8080,0,false,ORD,North America,Chicago,226,0.00
3.15.191.123,2053,0,false,ORD,North America,Chicago,226,0.00
3.142.243.39,2095,0,false,ORD,North America,Chicago,227,0.00
3.142.150.24,443,0,false,ORD,North America,Chicago,227,0.00
3.142.225.212,8880,0,false,ORD,North America,Chicago,227,0.00
3.140.252.188,2096,0,false,ORD,North America,Chicago,227,0.00
3.142.150.24,2083,0,false,ORD,North America,Chicago,227,0.00
3.143.115.177,443,0,false,ORD,North America,Chicago,227,0.00
3.142.150.24,2052,0,false,ORD,North America,Chicago,227,0.00
3.143.115.177,2083,0,false,ORD,North America,Chicago,227,0.00
3.140.252.188,8880,0,false,ORD,North America,Chicago,227,0.00
3.143.115.177,8880,0,false,ORD,North America,Chicago,227,0.00
3.145.210.249,2086,0,false,ORD,North America,Chicago,227,0.00
3.140.252.188,2052,0,false,ORD,North America,Chicago,228,0.00
3.142.243.39,8080,0,false,ORD,North America,Chicago,228,0.00
3.142.150.24,2053,0,false,ORD,North America,Chicago,228,0.00
3.142.225.212,8080,0,false,ORD,North America,Chicago,228,0.00
3.142.218.33,2086,0,false,ORD,North America,Chicago,228,0.00
3.140.252.188,2053,0,false,ORD,North America,Chicago,228,0.00
3.142.218.33,8443,0,false,ORD,North America,Chicago,228,0.00
3.142.243.39,2086,0,false,ORD,North America,Chicago,228,0.00
3.142.150.24,8443,0,false,ORD,North America,Chicago,229,0.00
3.142.243.39,443,0,false,ORD,North America,Chicago,229,0.00
3.142.150.24,2095,0,false,ORD,North America,Chicago,229,0.00
3.142.243.39,8880,0,false,ORD,North America,Chicago,229,0.00
3.142.225.212,2086,0,false,ORD,North America,Chicago,229,0.00
3.142.225.212,2082,0,false,ORD,North America,Chicago,229,0.00
3.142.218.33,2053,0,false,ORD,North America,Chicago,229,0.00
3.142.225.212,2052,0,false,ORD,North America,Chicago,230,0.00
